Gene	Expression	UWCounts	UWFrac
YGR209C	17200.0	47	0.149681528662
YLR183C	284.0	227	0.15452688904
YLR240W	1080.0	445	0.16939474686
YOR039W	7160.0	121	0.155927835052
YDL234C	2460.0	348	0.155357142857
YGL080W	396.0	63	0.160714285714
YNL136W	300.0	126	0.0986687548943
YBL002W	443000.0	57	0.144303797468
YNR038W	12700.0	288	0.152461619905
YGL140C	1080.0	657	0.179557256081
YCL029C	300.0	118	0.089258698941
YJR131W	8260.0	279	0.169193450576
YNL110C	4280.0	82	0.123867069486
YDR367W	3420.0	147	0.221052631579
YIL053W	193000.0	93	0.123670212766
YPL059W	6260.0	68	0.150442477876
YGL253W	114000.0	214	0.146575342466
YAR002C-A	20700.0	118	0.179059180577
YDR444W	2070.0	327	0.158507028599
YOR337W	736.0	339	0.148749451514
YMR010W	937.0	256	0.210353327855
YOR097C	1200.0	93	0.176470588235
YHR118C	2970.0	192	0.146901300689
YGR024C	1170.0	142	0.199158485273
YOL023W	1400.0	303	0.149261083744
YER154W	6550.0	144	0.119205298013
YBR260C	1500.0	292	0.146
YAL035W	13400.0	353	0.117353723404
YDR001C	1840.0	350	0.155210643016
YIL162W	1780.0	248	0.155193992491
YOL141W	830.0	355	0.170100622904
YBR195C	149.0	184	0.145110410095
YIL039W	1070.0	230	0.161857846587
YMR315W	9600.0	170	0.162059103908
YPL029W	1440.0	338	0.152733845459
YML007W	1620.0	290	0.14856557377
YER063W	6580.0	68	0.103658536585
YDR481C	3060.0	232	0.136470588235
YER014W	5350.0	232	0.143298332304
YPR041W	48300.0	168	0.138044371405
YNL213C	1160.0	81	0.125776397516
YBR058C	3040.0	390	0.16631130064
YLR024C	49.2	1007	0.179245283019
YLR071C	319.0	536	0.165024630542
YHL007C	259.0	331	0.117417523945
YDL064W	2600.0	67	0.141649048626
YMR257C	538.0	455	0.189425478768
YDR514C	125.0	220	0.151619572708
YOR253W	2370.0	85	0.160377358491
YOR202W	2100.0	76	0.114803625378
YDR033W	182000.0	183	0.190228690229
YGL245W	48700.0	301	0.141580432738
YDL119C	1550.0	171	0.185265438787
YKL151C	3870.0	133	0.131293188549
YKL104C	14300.0	360	0.167208546215
YBL091C-A	358.0	56	0.106261859583
YHR038W	1440.0	109	0.157514450867
YML069W	22400.0	266	0.160434258142
YGR279C	6190.0	154	0.13275862069
YCR073C	56.9	607	0.151939924906
YFL060C	195.0	98	0.146706586826
YDR173C	2720.0	158	0.148078725398
YOR353C	892.0	336	0.141473684211
YCL057W	8910.0	341	0.159494855005
YBR072W	19300.0	86	0.133540372671
YDL173W	1140.0	91	0.102593010147
YJR047C	14200.0	48	0.101479915433
YMR006C	623.0	350	0.165094339623
YAL016W	16900.0	338	0.177241740954
YDR171W	1470.0	133	0.11801242236
YHR011W	405.0	188	0.140298507463
YPL152W	2430.0	188	0.174721189591
YNL077W	125.0	240	0.15132408575
YBR172C	486.0	290	0.130513051305
YDR346C	45200.0	202	0.139792387543
YJL010C	2930.0	335	0.1675
YOL077W-A	1320.0	27	0.131067961165
YHR146W	2990.0	166	0.118826055834
YMR023C	768.0	263	0.166455696203
YBR189W	63300.0	77	0.131175468484
YKL064W	259.0	414	0.142316947405
YLR265C	377.0	189	0.183852140078
YKR022C	892.0	123	0.127066115702
YLR287C	9100.0	180	0.168697282099
YPL174C	238.0	436	0.167306216424
YOR070C	206.0	291	0.15211709357
YOL093W	4090.0	89	0.101021566402
YOL042W	3480.0	206	0.188817598533
YIL070C	4910.0	137	0.17125
YCL037C	8430.0	124	0.0950920245399
YNL245C	861.0	54	0.100185528757
YNR024W	1350.0	64	0.114285714286
YPL043W	4990.0	247	0.120077783179
YFL014W	4490.0	22	0.0668693009119
YIR009W	504.0	46	0.137313432836
YLR001C	206.0	492	0.190108191654
YHR133C	1900.0	179	0.204571428571
YMR240C	1830.0	151	0.115267175573
YOR303W	2580.0	184	0.148987854251
YMR192W	2010.0	346	0.160037002775
YMR229C	8860.0	840	0.161880901908
YLL038C	1960.0	72	0.0969044414536
YOR056C	4490.0	162	0.117476432197
YOR270C	55700.0	459	0.181998413957
YOL068C	1440.0	264	0.174718729318
YMR182C	1230.0	71	0.111811023622
YBR201W	238.0	106	0.166929133858
YLL043W	907.0	308	0.15331010453
YGL161C	937.0	157	0.168454935622
YDR128W	556.0	551	0.15989553105
YOR193W	382.0	233	0.206194690265
YMR052W	1540.0	93	0.151465798046
YKR076W	1670.0	160	0.143884892086
YOR181W	8580.0	211	0.110994213572
YPR062W	5180.0	56	0.117647058824
YDR528W	259.0	187	0.147128245476
YER173W	752.0	312	0.157655381506
YBR026C	1560.0	180	0.15761821366
YDL185W	200000.0	536	0.166718506998
YNL094W	2290.0	284	0.161089052751
YGR047C	876.0	526	0.170945726357
YPL227C	5800.0	186	0.185258964143
YDL010W	1640.0	110	0.158273381295
YML019W	1080.0	199	0.199398797595
YLR163C	1360.0	204	0.146974063401
YBL079W	1560.0	791	0.175465838509
YNL056W	4530.0	84	0.141652613828
YFL001W	5860.0	222	0.167168674699
YKL025C	1600.0	369	0.180971064247
YKL125W	138.0	302	0.160382368561
YKL170W	2460.0	53	0.127403846154
YLR384C	10500.0	686	0.169424549271
YLR421C	12200.0	70	0.148936170213
YLR090W	1210.0	162	0.117476432197
YML022W	11200.0	102	0.181172291297
YJR031C	2940.0	774	0.183151916706
YMR121C	721.0	65	0.105863192182
YGL017W	2030.0	219	0.14493712773
YDL150W	998.0	126	0.0993690851735
YHR001W-A	5590.0	45	0.19313304721
YJR119C	290.0	413	0.188929551693
YLR199C	1350.0	140	0.168674698795
YGL082W	7620.0	156	0.136244541485
YNL138W	8760.0	216	0.136708860759
YDL236W	2980.0	161	0.171641791045
YGR179C	2690.0	169	0.138524590164
YJR086W	5550.0	48	0.144578313253
YBR139W	1420.0	269	0.17627785059
YHR188C	1680.0	265	0.144650655022
YNL116W	1750.0	217	0.138392857143
YDR361C	4590.0	130	0.152761457109
YHR063C	2600.0	193	0.169446883231
YFR007W	161.0	183	0.172478793591
YLR333C	162000.0	38	0.116564417178
YHL030W	2950.0	962	0.171601855155
YPL204W	10300.0	211	0.14218328841
YOR091W	4220.0	79	0.076181292189
YDR288W	2540.0	158	0.173435784852
YGL208W	300.0	133	0.106655974338
YNL284C	5350.0	161	0.16632231405
YOL143C	3260.0	68	0.133595284872
YBR237W	358.0	379	0.148685759121
YBR197C	1360.0	55	0.0842266462481
YHR147C	5680.0	101	0.156832298137
YGR124W	58200.0	237	0.137951105937
YDR003W	1230.0	101	0.159810126582
YOR251C	5770.0	147	0.160831509847
YCL008C	1360.0	118	0.101987899741
YML005W	656.0	246	0.177233429395
YNL215W	1470.0	99	0.102910602911
YDL059C	468.0	98	0.13687150838
YEL012W	1590.0	90	0.137195121951
YDR382W	602000.0	34	0.102409638554
YDR483W	13000.0	203	0.152861445783
YER061C	1660.0	176	0.132530120482
YLR022C	5060.0	108	0.143617021277
YLR073C	377.0	86	0.142857142857
YER183C	468.0	97	0.152755905512
YOL021C	606.0	447	0.148752079867
YHR030C	3230.0	230	0.15818431912
YDR143C	172.0	218	0.118995633188
YNR050C	57500.0	199	0.148507462687
YGR004W	238.0	249	0.17939481268
YML110C	8100.0	152	0.164680390033
YGL048C	4700.0	158	0.129827444536
YKL106W	2910.0	232	0.171217712177
YPR029C	4850.0	430	0.172137710168
YJL034W	337000.0	310	0.1513671875
YFL048C	2900.0	202	0.151084517577
YLR117C	2140.0	320	0.155113911779
YOR176W	22700.0	185	0.156646909399
YOR109W	1520.0	550	0.165513090581
YDL084W	51700.0	223	0.166417910448
YCL055W	1690.0	154	0.152929493545
YBL054W	830.0	206	0.130627774255
YCR024C	784.0	258	0.174560216509
YMR102C	538.0	380	0.151757188498
YCR071C	1710.0	57	0.129545454545
YDR175C	3150.0	156	0.162669447341
YOR189W	538.0	37	0.105714285714
YOR154W	3250.0	259	0.146908678389
YBR070C	339.0	127	0.178120617111
YNL315C	2840.0	136	0.142259414226
YPR174C	3420.0	63	0.0947368421053
YPL026C	2810.0	237	0.157161803714
YDL171C	18900.0	1010	0.15690539071
YJR010W	1510.0	256	0.1667752443
YLR222C	8070.0	396	0.161434977578
YMR282C	2680.0	306	0.175660160735
YPL109C	2470.0	354	0.179422199696
YNL071W	5440.0	167	0.115331491713
YGR211W	39900.0	183	0.125342465753
YKL139W	125.0	253	0.159520807062
YJL069C	9570.0	264	0.14798206278
YDR323C	768.0	241	0.15578539108
YJL016W	3360.0	286	0.169732937685
YER087W	477.0	255	0.147398843931
YLR285W	7280.0	136	0.173248407643
YDL219W	4610.0	73	0.161504424779
YCR024C-A	124000.0	31	0.254098360656
YKR024C	1460.0	357	0.160233393178
YKL140W	1470.0	285	0.173147023086
YBR156C	319.0	271	0.12929389313
YOR076C	233.0	379	0.168970129291
YEL059C-A	358.0	23	0.102678571429
YDR405W	2170.0	84	0.106194690265
YCL031C	2610.0	137	0.153415453527
YIL027C	5240.0	76	0.178823529412
YNR026C	6160.0	220	0.155477031802
YOR311C	784.0	170	0.19495412844
YBR170C	1050.0	268	0.153846153846
YDR458C	1250.0	269	0.135107985937
YKL193C	3870.0	154	0.15157480315
YLR310C	319.0	800	0.167750052422
YLR003C	1200.0	151	0.172571428571
YHR122W	1800.0	98	0.141007194245
YHL017W	14600.0	297	0.185857321652
YOR305W	1420.0	117	0.160714285714
YIL085C	2890.0	269	0.173213135866
YLR325C	50200.0	39	0.165254237288
YCR052W	2470.0	150	0.103376981392
YOR272W	6670.0	195	0.141099855282
YOR058C	556.0	424	0.159578471961
YOR358W	450.0	64	0.0879120879121
YCL032W	1670.0	110	0.105769230769
YJL198W	3430.0	425	0.160680529301
YOL135C	7600.0	72	0.107784431138
YOR323C	6920.0	208	0.151824817518
YLL041C	9540.0	110	0.1375
YKR074W	1230.0	68	0.145610278373
YOR195W	314.0	348	0.141176470588
YMR201C	1030.0	136	0.12197309417
YLR069C	6350.0	342	0.149671772429
YML042W	450.0	319	0.158548707753
YDR069C	428.0	490	0.176258992806
YGR232W	319.0	123	0.179300291545
YEL066W	1160.0	58	0.107606679035
YPR035W	346000.0	139	0.125
YHL039W	5170.0	336	0.191235059761
YCR038C	2110.0	284	0.147302904564
YOR157C	11400.0	106	0.135031847134
YNL257C	432.0	628	0.17023583627
YBR093C	1110.0	207	0.147540983607
YLR134W	471000.0	258	0.152572442342
YPL225W	37500.0	78	0.177272727273
YDL043C	3460.0	127	0.15875
YDL012C	2250.0	40	0.123839009288
YLR299W	672.0	283	0.14278506559
YDR156W	3100.0	39	0.0944309927361
YPR155C	2940.0	330	0.178378378378
YNL336W	1730.0	217	0.189519650655
YDR305C	1920.0	104	0.159264931087
YJL057C	892.0	342	0.170743884174
YPR100W	3390.0	57	0.135071090047
YDR358W	656.0	232	0.138673042439
YIL104C	7060.0	222	0.145764937623
YKR052C	1340.0	133	0.145514223195
YLR427W	922.0	286	0.142147117296
YIL140W	396.0	384	0.155402670983
YLR197W	13500.0	250	0.165125495376
YJL204C	2700.0	493	0.195479777954
YLR244C	19600.0	169	0.145313843508
YJR084W	1510.0	189	0.148701809599
YDL238C	279.0	213	0.144996596324
YGL084C	672.0	352	0.209274673008
YPR033C	26800.0	248	0.151219512195
YLR382C	2120.0	382	0.142324888227
YLR219W	131.0	242	0.110704483074
YDR363W	1890.0	183	0.133576642336
YNL163C	7770.0	529	0.158763505402
YFR005C	167.0	235	0.174591381872
YFR050C	16900.0	119	0.14875
YOL058W	1870.0	183	0.14500792393
YAR019C	238.0	468	0.160054719562
YGL071W	2730.0	265	0.127895752896
YGL257C	1170.0	307	0.183174224344
YGR020C	4050.0	53	0.148876404494
YOR093C	41.1	906	0.18317832592
YAL046C	259.0	27	0.0758426966292
YDR198C	768.0	252	0.175121612231
YAL039C	3870.0	67	0.0828182941904
YHR141C	3890.0	40	0.125
YPL128C	6380.0	228	0.135071090047
YDR380W	6560.0	330	0.173046670163
YGL100W	952.0	153	0.145853193518
YDR485C	358.0	291	0.121910347717
YPR183W	1890.0	93	0.115815691158
YOR206W	29000.0	339	0.159005628518
YDR525W-A	20400.0	52	0.217573221757
YBR054W	1950.0	186	0.179883945841
YLR020C	1630.0	275	0.170173267327
YER067W	8450.0	71	0.146391752577
YPL206C	3270.0	156	0.161658031088
YDL060W	1390.0	328	0.138630600169
YNR052C	1520.0	172	0.132205995388
YEL032W	35100.0	362	0.124185248714
YOL076W	5800.0	445	0.186192468619
YHR203C	102000.0	106	0.135031847134
YML112W	2640.0	111	0.124719101124
YGL241W	2940.0	546	0.181154611812
YPR176C	1520.0	181	0.185261003071
YJL036W	450.0	182	0.143194335169
YBR011C	68400.0	114	0.132097334878
YLR115W	3060.0	388	0.150445909267
YMR104C	1310.0	326	0.160354156419
YDL195W	1840.0	524	0.137136875164
YCR026C	3420.0	339	0.152154398564
YNL317W	7810.0	191	0.13672154617
YBR009C	524000.0	47	0.151125401929
YHR052W	45900.0	190	0.16814159292
YKR026C	8970.0	154	0.167938931298
YJR043C	2410.0	132	0.125475285171
YJR012C	538.0	110	0.176565008026
YKL060C	1020000.0	129	0.119555143652
YDL177C	907.0	61	0.119140625
YNL073W	2280.0	267	0.154335260116
YNL328C	573.0	52	0.118181818182
YOR174W	1620.0	107	0.125292740047
YCR084C	5840.0	258	0.120504437179
YHR178W	279.0	320	0.14343343792
YPL170W	6300.0	67	0.146288209607
YJL109C	18200.0	1065	0.200602750047
YER089C	12600.0	144	0.103299856528
YPL028W	60900.0	167	0.139632107023
YBR158W	2020.0	270	0.163735597332
YOL097C	12100.0	194	0.149460708783
YDR407C	259.0	680	0.175756009305
YBR258C	1520.0	58	0.135514018692
YAL007C	26300.0	122	0.1885625966
YLR262C-A	3100.0	19	0.0979381443299
YBR223C	2130.0	229	0.140146878825
YNL241C	15000.0	170	0.112063282795
YJL154C	2360.0	476	0.167960479887
YDR091C	6280.0	317	0.173603504929
YJL123C	2160.0	159	0.110724233983
YIR005W	922.0	72	0.161434977578
YPL047W	672.0	42	0.140468227425
YPL188W	4650.0	207	0.166398713826
YLR287C-A	37600.0	23	0.120418848168
YBR176W	1420.0	144	0.153518123667
YFR026C	721.0	77	0.151277013752
YGL238W	23500.0	583	0.202290076336
YKL191W	3490.0	217	0.135286783042
YNR006W	172.0	234	0.125267665953
YHR120W	1670.0	503	0.174713442167
YOL137W	414.0	309	0.206965840589
YDR530C	1770.0	112	0.114636642784
YER111C	589.0	475	0.144772935081
YER144C	300.0	405	0.167563094746
YOL039W	428000.0	41	0.128125
YIL083C	3170.0	179	0.163172288058
YMR303C	1620.0	132	0.126195028681
YPL060W	396.0	201	0.161966156326
YBR205W	704.0	178	0.146622734761
YOR321W	2720.0	388	0.171605484299
YMR186W	132000.0	311	0.146905999055
YMR278W	4960.0	291	0.155781584582
YMR207C	396.0	1039	0.163082718569
YOR197W	1400.0	183	0.140986132512
YKR089C	195.0	424	0.155197657394
YKR072C	3750.0	176	0.104265402844
YER079W	1890.0	76	0.120253164557
YER024W	319.0	398	0.143630458318
YOR230W	7750.0	171	0.130236100533
YGR234W	13000.0	186	0.155129274395
YMR178W	3890.0	125	0.151699029126
YDR395W	16300.0	529	0.186661961891
YEL068C	952.0	55	0.165662650602
YNL090W	3870.0	90	0.155709342561
YOR307C	784.0	282	0.207200587803
YBR095C	1630.0	191	0.147832817337
YDR036C	3950.0	229	0.152463382157
YGR043C	1920.0	145	0.144855144855
YMR152W	6540.0	185	0.168641750228
YMR125W	11300.0	522	0.201934235977
YMR029C	4010.0	245	0.15595162317
YJL055W	6440.0	94	0.127544097693
YPR102C	39000.0	66	0.125954198473
YDR303C	1750.0	504	0.189687617614
YPL086C	4760.0	282	0.168559473999
YDR221W	9760.0	325	0.154174573055
YLR109W	16200.0	74	0.139622641509
YPL008W	98.9	434	0.167891682785
YLR094C	1050.0	168	0.111405835544
YBR037C	2550.0	126	0.142051860203
YJR060W	6890.0	76	0.0720379146919
YNL161W	450.0	323	0.142290748899
YLR231C	3060.0	216	0.158706833211
YKL016C	6820.0	68	0.129770992366
YPL111W	42800.0	112	0.111888111888
YKL121W	504.0	396	0.154808444097
YLR380W	9600.0	134	0.109298531811
YMR012W	17000.0	644	0.168014609966
YDL201W	2630.0	120	0.139534883721
YFR003C	1080.0	37	0.0792291220557
YIL033C	4280.0	145	0.116
YOR368W	189.0	200	0.165975103734
YGR128C	16800.0	406	0.189631013545
YLR441C	92400.0	114	0.148631029987
YOL056W	3730.0	123	0.135016465423
YFR052W	9890.0	127	0.154126213592
YOR026W	1430.0	161	0.157073170732
YGR106C	12800.0	150	0.188205771644
YGL086W	656.0	339	0.150733659404
YAL044C	3510.0	52	0.1015625
YPR081C	2290.0	288	0.155172413793
YDR284C	3040.0	165	0.189873417722
YOR048C	623.0	444	0.14701986755
YPR101W	721.0	96	0.182163187856
YDR430C	6140.0	498	0.167733243516
YDR487C	5460.0	79	0.126198083067
YPR185W	149.0	314	0.141696750903
YBR056W	1960.0	251	0.166777408638
YHR034C	2610.0	113	0.109284332689
YBL019W	414.0	250	0.160051216389
YOL070C	1620.0	164	0.108970099668
YJL085W	4280.0	316	0.168893639765
YNR054C	12800.0	99	0.104210526316
YIL015W	672.0	292	0.165626772547
YML114C	4680.0	169	0.110313315927
YHR201C	3170.0	177	0.148365465214
YNL299W	2240.0	252	0.130705394191
YGR008C	5330.0	22	0.0866141732283
YNL311C	432.0	395	0.172413793103
YJL030W	1110.0	88	0.149152542373
YDR165W	5910.0	222	0.166416791604
YGR248W	4320.0	103	0.134289439374
YOR150W	6730.0	78	0.158859470468
YDL088C	2740.0	229	0.144388398487
YLR113W	6780.0	191	0.146136189748
YLR142W	184.0	207	0.144755244755
YLL058W	2070.0	281	0.162709901563
YDL197C	1910.0	152	0.0963855421687
YER165W	198000.0	227	0.130986728217
YMR106C	358.0	253	0.133933298041
YCL059C	4340.0	138	0.145263157895
YGL112C	6510.0	274	0.176774193548
YDL008W	377.0	60	0.120724346076
YGR102C	172.0	62	0.112522686025
YJR014W	21600.0	61	0.102348993289
YGR257C	538.0	163	0.148181818182
YPL018W	1250.0	162	0.14607754734
YJR041C	1660.0	681	0.19324631101
YMR286W	1200.0	33	0.126923076923
YDL175C	1800.0	146	0.141199226306
YKL168C	981.0	324	0.149034038638
YGL029W	2340.0	28	0.0773480662983
YDL128W	7770.0	222	0.17975708502
YMR033W	1790.0	248	0.176764076978
YGR262C	3020.0	108	0.137579617834
YDR202C	2860.0	168	0.159241706161
YCR082W	981.0	57	0.147668393782
YOR001W	2160.0	337	0.153112221717
YKL088W	2940.0	197	0.114868804665
YJR154W	1600.0	161	0.154807692308
YNL140C	1590.0	71	0.124780316344
YDR409W	149.0	389	0.143330876934
YBR221C	9970.0	163	0.148181818182
YAL005C	269000.0	232	0.120331950207
YDR097C	5330.0	578	0.155042918455
YJL121C	3310.0	95	0.132681564246
YKL008C	2840.0	258	0.205414012739
YBR103W	1620.0	222	0.138145612943
YNR004W	1720.0	79	0.179545454545
YPL032C	2180.0	353	0.14251110214
YHR064C	73600.0	243	0.150371287129
YKL197C	2100.0	491	0.156818907697
YMR020W	6960.0	246	0.16120576671
YDR377W	14600.0	57	0.186885245902
YIR007W	1070.0	362	0.157802964255
YPL045W	1300.0	422	0.17612687813
YNL126W	56.9	509	0.200393700787
YOR327C	300.0	42	0.121037463977
YOL139C	14200.0	94	0.146645865835
YBR207W	486.0	243	0.17394416607
YDR532C	377.0	187	0.161624891962
YKL210W	17700.0	492	0.160052049447
YHR159W	504.0	178	0.117569352708
YJL157C	238.0	380	0.152487961477
YMR301C	3250.0	330	0.159266409266
YJL217W	721.0	91	0.152684563758
YER022W	3650.0	328	0.158991759573
YKR070W	3870.0	168	0.158790170132
YMR205C	90200.0	426	0.14796804446
YNL022C	922.0	235	0.15964673913
YML017W	2190.0	248	0.1392476137
YGR281W	3610.0	802	0.180915858335
YHL013C	172.0	112	0.121343445287
YBR097W	279.0	861	0.197296058662
YMR227C	1050.0	186	0.104966139955
YPL274W	1300.0	324	0.18377765173
YEL051W	8500.0	110	0.142857142857
YOL004W	1660.0	677	0.146854663774
YGR014W	1320.0	579	0.147704081633
YGL050W	3390.0	117	0.142509135201
YML056C	2970.0	249	0.158195679797
YFL007W	2600.0	1145	0.178043850101
YCR012W	314000.0	148	0.1184
YPL084W	10200.0	409	0.161404893449
YDR354W	1760.0	195	0.170753064799
YDR301W	639.0	684	0.167935182912
YPR104C	639.0	334	0.118861209964
YOR133W	82700.0	323	0.127768987342
YML028W	378000.0	68	0.115254237288
YLL001W	9620.0	392	0.172459304883
YLR043C	8580.0	43	0.138263665595
YJR062C	1640.0	244	0.177713037145
YNL167C	504.0	265	0.136387030365
YAL060W	8730.0	145	0.126306620209
YIL144W	1160.0	312	0.150361445783
YIL133C	43300.0	101	0.168614357262
YJL166W	6140.0	49	0.172535211268
YJL200C	4670.0	350	0.147741663149
YKL041W	1890.0	72	0.106824925816
YNL067W	76000.0	76	0.132173913043
YDR089W	172.0	472	0.180912226907
YKL014C	5890.0	1001	0.1890819796
YLR237W	3120.0	307	0.170935412027
YER091C	264000.0	342	0.148501953973
YHR043C	2400.0	121	0.163513513514
YJR008W	339.0	149	0.146653543307
YDL203C	98.9	262	0.140032068413
YML031W	3030.0	307	0.156075241484
YLR215C	4850.0	167	0.154343807763
YML082W	2810.0	281	0.14417650077
YFR001W	3650.0	75	0.122149837134
YFR054C	300.0	118	0.204152249135
YIL031W	450.0	498	0.16043814433
YLR203C	4800.0	188	0.143511450382
YLR335W	2960.0	281	0.129972247919
YOR020C	149.0	50	0.15625
YOL092W	1800.0	170	0.183585313175
YJR088C	5740.0	151	0.171981776765
YGR104C	1010.0	143	0.154929577465
YBR268W	1100.0	38	0.119873817035
YPR083W	414.0	247	0.142035652674
YGR173W	6200.0	163	0.147377938517
YDR009W	721.0	247	0.158130601793
YJL095W	112.0	634	0.142921550947
YBR126C	10900.0	185	0.124411566913
YOL149W	2880.0	116	0.16690647482
YGL202W	1770.0	236	0.157123834887
YOR046C	14900.0	237	0.163674033149
YPR187W	6090.0	67	0.143468950749
YEL018W	937.0	97	0.115613825983
YDR432W	78700.0	129	0.103697749196
YGR195W	5150.0	98	0.132432432432
YBL046W	1010.0	163	0.123018867925
YHR036W	1280.0	189	0.133568904594
YOL072W	1140.0	195	0.142648134601
YGL159W	172.0	201	0.180755395683
YDR132C	172.0	265	0.178211163416
YML116W	1720.0	345	0.211916461916
YDR185C	672.0	71	0.13172541744
YBR084C-A	97700.0	66	0.115992970123
YHR207C	5000.0	238	0.150632911392
YNL220W	56800.0	236	0.181398923905
YGR060W	77100.0	146	0.157158234661
YNL313C	8070.0	432	0.159174649963
YGL031C	247000.0	52	0.111349036403
YPR172W	358.0	87	0.144518272425
YML034W	2100.0	332	0.132587859425
YPR023C	1890.0	148	0.122821576763
YPL126W	6560.0	446	0.165799256506
YLR144C	1420.0	410	0.175288584865
YML061C	259.0	373	0.144629701435
YHR101C	3460.0	186	0.184707050645
YER163C	1300.0	87	0.124641833811
YER132C	815.0	836	0.158905151112
YER039C-A	98.9	33	0.151376146789
YGL110C	6300.0	288	0.153681963714
YDR179W-A	259.0	285	0.204888569375
YMR242C	54300.0	68	0.131274131274
YCR030C	4280.0	354	0.135528330781
YPL183C	3450.0	550	0.180861558698
YPR118W	922.0	213	0.172469635628
YJR016C	171000.0	218	0.124075128059
YDL100C	17300.0	161	0.151315789474
YMR284W	892.0	333	0.184181415929
YGR063C	4490.0	38	0.123376623377
YKR011C	3150.0	167	0.15739868049
YNL044W	5500.0	101	0.190566037736
YDR200C	377.0	262	0.144432194046
YNL011C	1100.0	227	0.170164917541
YLR274W	10300.0	405	0.174043833262
YJR156C	752.0	131	0.128180039139
YOR007C	9420.0	128	0.123076923077
YDL220C	319.0	367	0.132299927902
YIL078W	42600.0	333	0.15108892922
YFL024C	1110.0	347	0.138911128903
YJL127C	1500.0	267	0.138917793965
YBR101C	13100.0	131	0.150229357798
YDR375C	1990.0	214	0.156204379562
YIR001C	6490.0	92	0.122340425532
YKL195W	5040.0	100	0.0825763831544
YDR320C	768.0	296	0.147557328016
YPL030W	7720.0	268	0.157369348209
YDR452W	319.0	292	0.144268774704
YLR316C	892.0	98	0.101239669421
YNL124W	1810.0	163	0.110284167794
YGL225W	31900.0	210	0.207305034551
YOR352W	3510.0	164	0.159068865179
YDR129C	3510.0	321	0.166493775934
YOR069W	6120.0	258	0.127281697089
YGR038W	2800.0	121	0.181137724551
YBR227C	10900.0	258	0.165172855314
YLR378C	24800.0	224	0.155339805825
YGR156W	937.0	189	0.148003132341
YFR048W	656.0	310	0.155935613682
YGL169W	538.0	223	0.17421875
YMR307W	12400.0	276	0.164383561644
YOL006C	2970.0	295	0.12776093547
YLR132C	486.0	146	0.167431192661
YML011C	1080.0	78	0.146341463415
YNL201C	7010.0	451	0.175077639752
YDR398W	33100.0	268	0.138788192646
YCR028C-A	3060.0	69	0.169533169533
YER075C	768.0	441	0.158291457286
YKR085C	358.0	63	0.107325383305
YOR234C	65600.0	53	0.164086687307
YBR289W	217.0	346	0.127346337873
YKL212W	48000.0	306	0.163548904329
YIL137C	5110.0	465	0.163732394366
YOR212W	2050.0	207	0.162863886703
YDR520C	937.0	438	0.188955996549
YGR016W	238.0	105	0.183566433566
YEL053C	1970.0	422	0.191731031349
YPL037C	18000.0	50	0.105708245243
YMR129W	3410.0	725	0.180662845751
YDR158W	18400.0	149	0.135824977211
YOR164C	5350.0	200	0.213219616205
YPL082C	6560.0	912	0.162769944672
YGR283C	2820.0	152	0.148292682927
YLR429W	2900.0	226	0.115601023018
YLL007C	486.0	369	0.184777165749
YLR045C	1660.0	353	0.132408102026
YNL063W	13200.0	143	0.151483050847
YLR098C	396.0	327	0.168036998972
YPL117C	25500.0	148	0.170900692841
YDR369C	358.0	409	0.159516380655
YLR453C	589.0	216	0.181971356361
YDR261C	2410.0	277	0.164099526066
YIL131C	1720.0	191	0.13136176066
YAL044W-A	238.0	34	0.102409638554
YPL115C	752.0	554	0.16361488482
YJL164C	4320.0	189	0.158424140821
YNL030W	681000.0	46	0.147909967846
YLR191W	7900.0	186	0.160344827586
YJL004C	238.0	136	0.222585924714
YDR356W	279.0	366	0.129146083275
YDL205C	8480.0	133	0.135300101729
YML080W	1860.0	189	0.148701809599
YMR016C	314.0	263	0.111582520153
YOL052C	7060.0	159	0.133613445378
YHR055C	6680.0	11	0.0594594594595
YKL043W	1420.0	126	0.114545454545
YGR171C	3120.0	284	0.16444701795
YGL200C	26800.0	87	0.142389525368
YOR044W	4280.0	96	0.202959830867
YBR120C	2130.0	76	0.155737704918
YDR280W	4800.0	133	0.145038167939
YHR138C	319.0	63	0.183139534884
YPR189W	11900.0	759	0.176593764542
YLL024C	364000.0	237	0.123501823867
YDR434W	7520.0	316	0.197007481297
YOR375C	77500.0	167	0.122434017595
YOR022C	736.0	358	0.166744294364
YOR099W	5480.0	186	0.15749364945
YML118W	414.0	199	0.131179960448
YHR205W	3850.0	356	0.143896523848
YOL121C	29000.0	60	0.138248847926
YMR215W	16400.0	252	0.160101651842
YDR051C	3170.0	157	0.156374501992
YGR062C	468.0	148	0.155789473684
YPL240C	445000.0	295	0.138562705496
YDL022W	807.0	154	0.131063829787
YDR496C	21500.0	313	0.158883248731
YEL070W	125.0	201	0.133289124668
YML032C	1080.0	177	0.125088339223
YLR146C	3870.0	165	0.182926829268
YBR052C	7060.0	89	0.14082278481
YER134C	6190.0	86	0.160447761194
YNL088W	5730.0	678	0.158189454036
YER161C	1240.0	100	0.0999000999001
YBR083W	530.0	181	0.12397260274
YOR042W	623.0	114	0.0923076923077
YCR079W	432.0	142	0.106927710843
YDR164C	639.0	367	0.16881324747
YKL033W	721.0	570	0.182926829268
